Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unit No.,Floor,Living Area,Number of Bedrooms,Number of Bathrooms,Condo Bldg,Permit Number,Disaster Permit,Disaster Permit Type,Disaster Permit Description,Latitude,Longitude,HAZUS Roof Damage Category,Max Roof Cover Damage,Min Roof Cover Damage
37263-000-000,19016  FRONT BEACH RD   PANAMA CITY BEACH 32413,CAMPS (003600),792.0,1.0,1952.0,DORMITORY,CONC BLOCK,MODULAR MT,PLASTER,MASONARY,SHT VINYL,,,,,,,"['DIS20-00526', '14-0215', '13-0577', '500592', '500592', '402903', 'RF322', 'B373', 'B2521', '02040', '99-00722', '9611704', '9606337', '9513876', '9510915', '9510916', '93-6031', '932489', '931327', '924086', '918324', '19970', '19971']",True,['ROOF'],['DAMAGED ROOF REPAIR'],30.237877,-85.919133,[1],15.0,2.0
37263-000-000,19016  FRONT BEACH RD   PANAMA CITY BEACH 32413,CAMPS (003600),1083.0,1.0,1952.0,DORMITORY,CONC BLOCK,MODULAR MT,MINIMUM; PLYWOOD,MASONARY,SHT VINYL,,,,,,,"['DIS20-00526', '14-0215', '13-0577', '500592', '500592', '402903', 'RF322', 'B373', 'B2521', '02040', '99-00722', '9611704', '9606337', '9513876', '9510915', '9510916', '93-6031', '932489', '931327', '924086', '918324', '19970', '19971']",True,['ROOF'],['DAMAGED ROOF REPAIR'],30.237877,-85.919133,[1],15.0,2.0
37263-000-000,19016  FRONT BEACH RD   PANAMA CITY BEACH 32413,CAMPS (003600),432.0,1.0,1960.0,DORMITORY,CONC BLOCK,MODULAR MT,PLASTER,MASONARY,SHT VINYL,,,,,,,"['DIS20-00526', '14-0215', '13-0577', '500592', '500592', '402903', 'RF322', 'B373', 'B2521', '02040', '99-00722', '9611704', '9606337', '9513876', '9510915', '9510916', '93-6031', '932489', '931327', '924086', '918324', '19970', '19971']",True,['ROOF'],['DAMAGED ROOF REPAIR'],30.238195,-85.920913,[1],15.0,2.0
37304-000-000,19210  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),2756.0,1.0,1950.0,RES F/FOOD,PREFAB PNL; VINYL,COMP SHNGL,MINIMUM; PLYWOOD,WOOD FRAME,PINE WOOD; CARPET,,,,,,,"['CB18-0196', '16-0121', '12-1349', '9510528']",False,,,30.238195,-85.920913,[0],0.0,0.0
37304-000-000,19210  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),1650.0,1.0,2016.0,RES F/FOOD,AVERAGE; BD/BATTEN,MODULAR MT,WALL BD/WD,WOOD FRAME,CORK/VTILE,,,,,,,"['CB18-0196', '16-0121', '12-1349', '9510528']",False,,,30.225621000000004,-85.895199,[0],0.0,0.0
32765-000-000,17280  FRONT BEACH RD   PANAMA CITY BEACH 32413,OFFICE BLD (001700),864.0,1.0,1988.0,OFFICE LOW,ABOVE AVE,STAND SEAM,PLYWOOD,WOOD FRAME,CONC FINSH,,,,,,,"['2010667', '200943']",False,,,30.224653000000004,-85.89477,[0],0.0,0.0
32775-000-000,17255  FRONT BEACH RD   PANAMA CITY BEACH 32413,HOTELS AND (003900),75750.0,7.0,2006.0,MOTEL HIGH,C B STUCCO,STAND SEAM,DRYWALL,MASONARY,CLAY TILE; CARPET,,,,,,,"['201904575', '201900147', '08-0413', '2131', '0853', '6668']",False,,,30.223456,-85.890676,[0],0.0,0.0
32779-000-000,17140  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),2212.0,1.0,1981.0,RESTAURANT,CB STUCCO; COMMON BRK,BUILT-UP,PLYWOOD; DRYWALL,MASONARY,HARDTILE,,,,,,,"['1562', '2009638', '20062250', '4464', '4472', 'RF0573', '7628', '6612', '93-6215']",False,,,30.223427,-85.89058299999999,[0],0.0,0.0
32780-000-000,17138  FRONT BEACH RD   PANAMA CITY BEACH 32413,"STORES, 1 (001100)",5455.0,1.0,1981.0,NBHD CONVE,CB STUCCO,BUILT-UP,PLYWOOD,MASONARY,CARPET,,,,,,,"['201904304', '2009662', 'S06-0028', '5820', '5682']",False,,,30.226075,-85.879529,[0],0.0,0.0
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,PROFESSION (001900),9700.0,1.5,1999.0,CLINIC,WD FR STUC,STAND SEAM,DRYWALL,STEEL,CARPET; HARDTILE,,,,,,,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']",False,,,30.226075,-85.879529,[0],0.0,0.0
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,PROFESSION (001900),13030.0,1.0,2004.0,CLINIC,WD FR STUC,STAND SEAM,DRYWALL,STEEL,CLAY TILE; CARPET,,,,,,,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']",False,,,30.226075,-85.879529,[0],0.0,0.0
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,PROFESSION (001900),1200.0,1.0,2007.0,WAREH STOR,ALUM SIDNG,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']",False,,,30.226075,-85.879529,[0],0.0,0.0
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,PROFESSION (001900),756.0,1.0,2007.0,WAREH STOR,VINYL; CB STUCCO,COMP SHNGL,DRYWALL,MASONARY,CONC FINSH,,,,,,,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']",False,,,30.226075,-85.879529,[0],0.0,0.0
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,PROFESSION (001900),7500.0,1.0,2015.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']",False,,,30.226740000000003,-85.880124,[0],0.0,0.0
32781-010-000,16215  PC BCH PKWY   PANAMA CITY BEACH 32413,OFFICE BLD (001700),3738.0,1.0,2000.0,OFFICE LOW,WD FR STUC,STAND SEAM,DRYWALL,STEEL,CARPET,,,,,,,,False,,,30.241656,-85.914263,[0],0.0,0.0
38188-010-000,18400  PC BCH PKWY   PANAMA CITY BEACH 32413,"STORES, 1 (001100)",3884.0,1.0,1964.0,STORE RETL,CB STUCCO,MODULAR MT,DRYWALL,MASONARY,HARDWOOD; CLAY TILE,,,,,,,"['16-1874', '16-1618', '6741', '5117']",False,,,30.237092999999998,-85.904267,[0],0.0,0.0
38320-005-015,17710  PC BCH PKWY   PANAMA CITY BEACH 32413,HOTELS AND (003900),51258.0,4.0,2010.0,HOTEL,C B STUCCO,CLAY TILE,DRYWALL,REINF CONC,CLAY TILE; CARPET,,,,,,,"['20091438', '20091254', '2009693', '2009212']",False,,,30.3103,-85.905314,[0],0.0,0.0
38320-005-040,17756 A PC BCH PKWY   PANAMA CITY BEACH 32413,LIGHT MANU (004100),10200.0,1.0,2003.0,PREF M B R,WD FR STUC; PREFIN MTL,MODULAR MT; STAND SEAM,DRYWALL,STEEL,CARPET,,,,,,,"['200931', '200927', '1669', '1672']",False,,,30.3103,-85.905314,[0],0.0,0.0
38320-005-040,17756 A PC BCH PKWY   PANAMA CITY BEACH 32413,LIGHT MANU (004100),31780.0,1.5,2003.0,MANUF LGHT,WD FR STUC; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['200931', '200927', '1669', '1672']",False,,,30.238794,-85.905146,[0],0.0,0.0
38320-005-050,127  GRIFFIN BLVD   PANAMA CITY BEACH 32413,LIGHT MANU (004100),10410.0,1.0,2004.0,WAREH DIST,WD FR STUC; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,,False,,,30.239790000000003,-85.907007,[0],0.0,0.0
38320-005-060,17743  ASHLEY DR   PANAMA CITY BEACH 32413,LIGHT MANU (004100),10464.0,1.0,2006.0,MANUF LGHT,WD FR STUC; PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,,False,,,30.239415,-85.906772,[0],0.0,0.0
38320-005-070,17745  ASHLEY DR  A&B PANAMA CITY BEACH 32413,OFFICE BLD (001700),11136.0,1.0,2006.0,OFFICE LOW,WD FR STUC; PREFIN MTL,MODULAR MT,DRYWALL,STEEL,VINYL PLNK,,,,,,,"['201903544', '18-1383']",False,,,30.238814,-85.90584,[0],0.0,0.0
38320-005-080,17749  ASHLEY DR  A&B PANAMA CITY BEACH 32413,WAREHOUSE- (004800),13600.0,1.0,2006.0,WAREH DIST,WD FR STUC; MOD METAL,MOD METAL,NONE; DRYWALL,STEEL,CONC FINSH,,,,,,,,False,,,30.239163,-85.906244,[0],0.0,0.0
38320-005-090,17747  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),13600.0,1.0,2006.0,WAREH DIST,WD FR STUC; MOD METAL,MOD METAL,NONE; DRYWALL,STEEL,CONC FINSH,,,,,,,"['2521', '1755']",False,,,30.240925,-85.91014399999999,[0],0.0,0.0
38320-005-105,17803  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),1440.0,1.0,2016.0,OFFICE LOW,PREFAB PNL,MINIMUM,WALL BD/WD,WOOD FRAME,CARPET,,,,,,,"['201900157', '16-1835']",False,,,30.237025,-85.900681,[0],0.0,0.0
38320-005-120,17687  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),6820.0,1.0,2006.0,OFFICE LOW,MOD METAL; COMMON BRK,MODULAR MT,DRYWALL,STEEL,CONC FINSH,,,,,,,['201901011'],False,,,30.237025,-85.900681,[0],0.0,0.0
38320-005-120,17687  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),14400.0,1.0,2006.0,WAREH STOR,PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,['201901011'],False,,,30.237735999999998,-85.900325,[0],0.0,0.0
38320-005-130,17680  ASHLEY DR   PANAMA CITY BEACH 32413,NIGHTCLUB/ (003300),5371.0,1.0,2004.0,NCLUB/BARS,WD FR STUC,MODULAR MT,DRYWALL,STEEL,CORK/VTILE; CLAY TILE,,,,,,,['4516'],False,,,30.240748999999997,-85.911585,[0],0.0,0.0
38320-005-140,17800  PANAMA CITY BEACH PKWY   PANAMA CITY BEACH 32413,OFFICE BLD (001700),3913.0,1.0,2006.0,OFFICE LOW,COMMON BRK; FACE BRICK,ENG SHINGL,DRYWALL,WOOD FRAME,HARDWOOD; CARPET,,,,,,,,False,,,30.237501,-85.89556,[0],0.0,0.0
38320-005-170,17610  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),10158.0,1.0,2015.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,['15-0232'],False,,,30.237501,-85.89556,[0],0.0,0.0
38320-005-170,17610  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),28292.0,1.0,2015.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,['15-0232'],False,,,30.236943,-85.897947,[0],0.0,0.0
38320-005-180,17639  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),28620.0,1.0,2017.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,FIREPROOF,CONC FINSH,,,,,,,['17-0558'],False,,,30.236943,-85.897947,[0],0.0,0.0
38320-005-190,17633  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),12860.0,1.0,2007.0,OFFICE LOW,WD FR STUC; PREFIN MTL,MODULAR MT,DRYWALL,STEEL,CLAY TILE; CARPET,,,,,,,['13-2082'],False,,,30.236943,-85.897947,[0],0.0,0.0
38320-005-190,17633  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),8030.0,1.0,2007.0,WAREH STOR,WD FR STUC; PREFIN MET,MOD METAL,NONE; DRYWALL,STEEL,CONC FINSH,,,,,,,['13-2082'],False,,,30.237719,-85.896968,[0],0.0,0.0
38320-005-200,17616  ASHLEY DR   PANAMA CITY BEACH 32413,LIGHT MANU (004100),2100.0,1.0,2008.0,MANUF LGHT,PREFIN MET; WD FR STUC,MOD METAL,MINIMUM,STEEL,C ABOVE GD,,,,,,,"['13-2366', '20082643', '20081189']",False,,,30.237719,-85.896968,[0],0.0,0.0
38320-005-200,17616  ASHLEY DR   PANAMA CITY BEACH 32413,LIGHT MANU (004100),2100.0,1.0,2014.0,MANUF LGHT,WD FR STUC; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['13-2366', '20082643', '20081189']",False,,,30.237959000000004,-85.89645300000001,[0],0.0,0.0
38320-005-210,17614  ASHLEY DR   PANAMA CITY BEACH 32413,LIGHT MANU (004100),13275.0,1.5,2007.0,MANUF LGHT,WD FR STUC; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['20072229', '20062192']",False,,,30.236784000000004,-85.897417,[0],0.0,0.0
38320-005-220,17621  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),24900.0,1.0,2007.0,WAREH STOR,WD FR STUC; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,,False,,,30.237818,-85.899363,[0],0.0,0.0
38320-005-240,17650  ASHLEY WAY   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),9008.0,1.0,2012.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,['12-752'],False,,,30.238032,-85.897349,[0],0.0,0.0
38320-005-250,17618  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),15900.0,1.0,2019.0,WAREH DIST,PREFIN MET,MOD METAL,MINIMUM; DRYWALL,STEEL,CONC FINSH,,,,,,,['17-2222'],False,,,30.240069000000002,-85.90254300000001,[0],0.0,0.0
38320-020-010,154  GRIFFIN BLVD   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),31200.0,1.0,2005.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['202000695', '201901308', '18-1904', '42675']",False,,,30.239163,-85.903396,[0],0.0,0.0
38320-020-020,130  GRIFFIN BLVD   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),16425.0,1.0,2016.0,WAREH STOR,PREFIN MET,MOD METAL,MINIMUM; DRYWALL,STEEL,CONC FINSH,,,,,,,"['18-1025', '15-2208']",False,,,30.238816999999997,-85.902687,[0],0.0,0.0
38320-020-025,17704  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),9600.0,1.0,2019.0,WAREH DIST,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['202000828', '201901883', '201901884']",False,,,30.237687,-85.903358,[0],0.0,0.0
38320-020-045,17703  ASHLEY DR  SUITS PANAMA CITY BEACH 32413,WAREHOUSE- (004800),14250.0,1.0,2018.0,WAREH DIST,PREFIN MET,MOD METAL,MINIMUM; DRYWALL,STEEL,CONC FINSH,,,,,,,"['201900475', '201802892', '201701930']",False,,,30.240434000000004,-85.901768,[0],0.0,0.0
38320-020-050,158  GRIFFIN BLVD   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),21313.0,1.0,2005.0,WAREH DIST,PREFIN MET; PREFIN MET,MOD METAL,MINIMUM,FIREPROOF,CONC FINSH,,,,,,,"['07-1639', '42484']",False,,,30.3103,-85.905314,[0],0.0,0.0
38320-020-055,  GRIFFIN BLVD   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),38844.0,1.0,2008.0,WAREH DIST,AVERAGE; PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,"['17-2605', '15-2052']",False,,,30.239819,-85.905169,[0],0.0,0.0
38320-020-060,17740  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),92400.0,1.0,2005.0,WAREH DIST,PRECAST PL,MOD METAL,MINIMUM,MASONARY,C ABOVE GD,,,,,,,"['16-1192', '15-0538', '12-1773', '12-467', '20081721', '200645', '51674', '938', '4478', '408160']",False,,,30.238722999999997,-85.90194100000001,[0],0.0,0.0
38320-020-090,17742  ASHLEY DR   PANAMA CITY BEACH 32413,LIGHT MANU (004100),17980.0,1.0,2011.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['201900105', '2011893', '2010896']",False,,,30.240462,-85.906317,[0],0.0,0.0
38320-020-100,17762  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),15750.0,1.0,2006.0,WAREH DIST,PRECAST PL,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,,False,,,30.23684,-85.899898,[0],0.0,0.0
38320-030-010,17655  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),24200.0,1.0,2006.0,WAREH DIST,ABOVE AVG.; PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,,False,,,30.237196,-85.895776,[0],0.0,0.0
38320-030-011,17601  ASHLEY DR   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),17200.0,1.0,2008.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['200997', '200959', '20081605', '2008949', '2008785', '07-1135', '07-1136', '07-1137']",False,,,30.237876,-85.908912,[0],0.0,0.0
38322-007-000,17775  PC BCH PKWY   PANAMA CITY BEACH 32413,OFFICE BLD (001700),6982.0,1.0,1990.0,OFFICE LOW,PREFIN MTL; ABOVE AVE,MODULAR MT,DRYWALL,STEEL,VINYL ASB,,,,,,,"['201901969', '1089', '07-83']",False,,,30.239609,-85.907542,[0],0.0,0.0
38322-011-000,17750  PC BCH PKWY   PANAMA CITY BEACH 32413,LIGHT MANU (004100),444.0,1.0,1970.0,MH/MANF<04,AL SIDING,MODULAR MT,PLYWOOD,STEEL,SHT VINYL,,,,,,,"['201901013', '14-1030', '14-1030']",False,,,30.238777000000002,-85.908239,[0],0.0,0.0
38322-015-010,17760  PC BCH PKWY   PANAMA CITY BEACH 32413,"STORES, 1 (001100)",33374.0,1.5,1986.0,STORE RETL,PREFIN MTL; PREFAB PNL,MODULAR MT,MINIMUM,STEEL,CONC FINSH; CORK/VTILE,,,,,,,,False,,,30.241408000000003,-85.911231,[0],0.0,0.0
38324-501-000,17842  ASHLEY DR   PANAMA CITY BEACH 32413,OFFICE BLD (001700),5400.0,1.0,2006.0,OFFICE LOW,PREFIN MTL; AVERAGE,MODULAR MT,DRYWALL,STEEL,CLAY TILE; CARPET,,,,,,,['2009717'],False,,,30.242198,-85.91107,[0],0.0,0.0
38324-502-000,103  AMAR PL   PANAMA CITY BEACH 32413,OFFICE BLD (001700),10500.0,1.0,2004.0,OFFICE LOW,WD FR STUC; PREFIN MTL,MODULAR MT,DRYWALL,STEEL,CARPET,,,,,,,,False,,,30.243022999999997,-85.911176,[0],0.0,0.0
38324-504-000,107  AMAR PL   PANAMA CITY BEACH 32413,OFFICE BLD (001700),14819.0,1.5,2006.0,OFFICE LOW,COMMON BRK; PREFIN MTL,MODULAR MT; ENG SHINGL,DRYWALL,STEEL,CLAY TILE; CARPET,,,,,,,,False,,,30.242271999999996,-85.91002900000001,[0],0.0,0.0
38324-509-000,102  AMAR PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),10168.0,1.0,2004.0,WAREH DIST,AVERAGE; PREFIN MET,MOD METAL,DRYWALL,STEEL,CONC FINSH,,,,,,,,False,,,30.24192,-85.910066,[0],0.0,0.0
38324-510-000,100  AMAR PL   PANAMA CITY BEACH 32413,OFFICE BLD (001700),8555.0,1.0,2004.0,OFFICE LOW,WD FR STUC; PREFIN MTL,MODULAR MT; ENG SHINGL,DRYWALL,STEEL,CLAY TILE; CARPET,,,,,,,"['14-1176', 'B0677']",False,,,30.242890999999997,-85.907413,[0],0.0,0.0
38324-603-000,105  ESTES PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),37725.0,1.0,2007.0,CC SLFSTOR,CB STUCCO; PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,['1535'],False,,,30.242958,-85.90580899999999,[0],0.0,0.0
38324-606-000,108  ESTES PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),10532.0,1.0,2007.0,WAREH STOR,ABOVE AVG.; PREFIN MET,MOD METAL; STAND SEAM,NONE,STEEL,CONC FINSH,,,,,,,['201901354'],False,,,30.242542999999998,-85.905999,[0],0.0,0.0
38324-607-000,106  ESTES PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),7500.0,1.0,2016.0,WAREH STOR,PREFIN MET,MOD METAL,MINIMUM,STEEL,CONC FINSH,,,,,,,"['19-0354', '16-0779']",False,,,30.242542999999998,-85.905999,[0],0.0,0.0
38324-607-000,106  ESTES PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),4000.0,1.0,2019.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['19-0354', '16-0779']",False,,,30.242068,-85.906379,[0],0.0,0.0
38324-608-000,104  ESTES PL   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),9156.0,1.0,2016.0,WAREH STOR,ABOVE AVG.; PREFIN MET,MOD METAL,MINIMUM; DRYWALL,STEEL,CONC FINSH,,,,,,,['15-1847'],False,,,30.241390999999997,-85.906432,[0],0.0,0.0
38324-609-000,102  ESTES PL   PANAMA CITY BEACH 32413,LIGHT MANU (004100),4750.0,1.0,2007.0,MANUF LGHT,PREFIN MTL,MODULAR MT,NONE,STEEL,CONC FINSH,,,,,,,"['17-0458', '20062107']",False,,,30.241390999999997,-85.906432,[0],0.0,0.0
38324-609-000,102  ESTES PL   PANAMA CITY BEACH 32413,LIGHT MANU (004100),4120.0,1.0,2017.0,WAREH STOR,PREFIN MET; AVERAGE,MOD METAL,NONE,FIREPROOF,CONC FINSH,,,,,,,"['17-0458', '20062107']",False,,,30.241272,-85.906761,[0],0.0,0.0
38324-610-000,100  ESTES PL   PANAMA CITY BEACH 32413,"STORES, 1 (001100)",13004.0,1.0,2008.0,STORE RETL,ABOVE AVE; COMMON BRK,,MINIMUM,STEEL,CONC FINSH,,,,,,,['07-1442'],False,,,30.226588,-85.895659,[0],0.0,0.0
38325-010-000,17290  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),11623.0,1.0,1978.0,RESTAURANT,CEDAR; CONC BLOCK,WD SHINGLE; ENG SHINGL,DRYWALL; PLYWOOD,MASONARY,SHT VINYL; CARPET,,,,,,,"['5051', '5007', '6786', '9700887']",False,,,30.228369,-85.900562,[0],0.0,0.0
38327-000-000,17458  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),6080.0,1.0,1974.0,RESTAURANT,COMMON BRK; WD FR STUC,MODULAR MT,DRYWALL,WOOD FRAME,TERRAZZO; CARPET,,,,,,,"['202000578', '201904655', '17-2161']",False,,,30.228369,-85.900562,[0],0.0,0.0
38327-000-000,17458  FRONT BEACH RD   PANAMA CITY BEACH 32413,RESTAURANT (002100),4780.0,1.0,1995.0,SERV SHOP,WD FR STUC,MODULAR MT,MINIMUM,WOOD FRAME,CONC FINSH,,,,,,,"['202000578', '201904655', '17-2161']",False,,,30.228036,-85.90001,[0],0.0,0.0
38327-005-000,17456  FRONT BEACH RD   PANAMA CITY BEACH 32413,WAREHOUSE- (004800),6576.0,2.0,1998.0,SERV SHOP,WD FR STUC,MODULAR MT,MINIMUM,WOOD FRAME,CONC FINSH,,,,,,,['2010666'],False,,,30.235819,-85.900695,[0],0.0,0.0
38327-027-000,17446  PC BCH PKWY   PANAMA CITY BEACH 32413,LUMBER YAR (004300),10600.0,1.0,1995.0,PREF M B R,PREFIN MTL,MODULAR MT,DRYWALL,STEEL,VINYL PLNK; CARPET,,,,,,,"['13-1575', '07-1704', '393', '027', '', '6100']",False,,,30.235819,-85.900695,[0],0.0,0.0
38327-027-000,17446  PC BCH PKWY   PANAMA CITY BEACH 32413,LUMBER YAR (004300),3000.0,1.0,2008.0,WAREH STOR,PREFIN MET,MOD METAL,NONE,STEEL,CONC FINSH,,,,,,,"['13-1575', '07-1704', '393', '027', '', '6100']",False,,,30.230865,-85.900176,[0],0.0,0.0
38327-030-000,17462  FRONT BEACH RD  2B-3 PANAMA CITY BEACH 32413,COOPERATIV (000500),1924.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CLAY TILE; CARPET,,,,,,,"['18-2065', '4847']",False,,,30.231267,-85.89970799999999,[0],0.0,0.0
38327-040-000,17462  FRONT BEACH RD  6 A4 PANAMA CITY BEACH 32413,COOPERATIV (000500),1822.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,,False,,,30.23098,-85.89968,[0],0.0,0.0
38327-041-000,17462  FRONT BEACH RD  B6 B6 PANAMA CITY BEACH 32413,COOPERATIV (000500),1844.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,['201903947'],False,,,30.229371999999998,-85.899808,[0],0.0,0.0
38327-042-000,17462  FRONT BEACH RD  6 B5 PANAMA CITY BEACH 32413,COOPERATIV (000500),1724.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,['15-0001'],False,,,30.231233000000003,-85.899589,[0],0.0,0.0
38327-043-000,17462  FRONT BEACH RD  6 A3 PANAMA CITY BEACH 32413,COOPERATIV (000500),1944.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,"['201802548', '18-0190']",False,,,30.231206,-85.899532,[0],0.0,0.0
38327-044-000,17462  FRONT BEACH RD  B6A2 PANAMA CITY BEACH 32413,COOPERATIV (000500),1834.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET,,,,,,,,False,,,30.231145,-85.89949399999999,[0],0.0,0.0
38327-045-000,17462  FRONT BEACH RD  6 B2 PANAMA CITY BEACH 32413,COOPERATIV (000500),1804.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET,,,,,,,['15-0002'],False,,,30.23112,-85.899405,[0],0.0,0.0
38327-046-000,17462  FRONT BEACH RD  B6A1 PANAMA CITY BEACH 32413,COOPERATIV (000500),1898.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,ENG SHINGL,DRYWALL,,CARPET,,,,,,,['18-2102'],False,,,30.231233000000003,-85.899589,[0],0.0,0.0
38327-047-000,17462  FRONT BEACH RD  6 B3 PANAMA CITY BEACH 32413,COOPERATIV (000500),1984.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,,False,,,30.231267,-85.89970799999999,[0],0.0,0.0
38327-048-000,17462  FRONT BEACH RD  6 B4 PANAMA CITY BEACH 32413,COOPERATIV (000500),1628.0,2.0,1984.0,TWN AVG/GD,WD FR STUC,COMP SHNGL,DRYWALL,,CARPET; CLAY TILE,,,,,,,['13-27'],False,,,30.23112,-85.899405,[0],0.0,0.0
