ID,Lat,,Vg_mph,Vsus_mph,Lon
140515,26.120001,97.169998,55.15,45.48,-97.169998
140516,26.120001,97.32,48.17,37.47,-97.32
140517,26.120001,97.330002,48,37.34,-97.330002
140518,26.120001,97.339996,47.82,37.2,-97.339996
140519,26.120001,97.349998,47.65,37.06,-97.349998
140520,26.120001,97.360001,47.47,36.93,-97.360001
140521,26.120001,97.370003,47.3,36.79,-97.370003
140522,26.120001,97.379997,47.12,36.65,-97.379997
140523,26.120001,97.389999,46.94,36.51,-97.389999
140524,26.120001,97.400002,46.75,36.36,-97.400002
140525,26.120001,97.410004,46.56,36.21,-97.410004
140526,26.129999,97.169998,56.07,46.65,-97.169998
140527,26.129999,97.290001,48.9,38.05,-97.290001
140528,26.129999,97.300003,48.72,37.9,-97.300003
140529,26.129999,97.309998,48.52,37.75,-97.309998
140530,26.129999,97.32,48.34,37.61,-97.32
140531,26.129999,97.330002,48.16,37.47,-97.330002
140532,26.129999,97.339996,47.99,37.33,-97.339996
140533,26.129999,97.349998,47.82,37.19,-97.349998
140534,26.129999,97.360001,47.64,37.06,-97.360001
140535,26.129999,97.370003,47.46,36.92,-97.370003
140536,26.129999,97.379997,47.28,36.78,-97.379997
140537,26.129999,97.389999,47.1,36.63,-97.389999
140538,26.129999,97.400002,46.91,36.49,-97.400002
140539,26.129999,97.410004,46.72,36.33,-97.410004
140540,26.129999,97.419998,46.52,36.18,-97.419998
140541,26.139999,97.169998,55.48,45.74,-97.169998
140542,26.139999,97.300003,48.89,38.04,-97.300003
140543,26.139999,97.309998,48.71,37.9,-97.309998
140544,26.139999,97.32,48.53,37.75,-97.32
140545,26.139999,97.330002,48.34,37.61,-97.330002
140546,26.139999,97.339996,48.16,37.46,-97.339996
140547,26.139999,97.349998,47.98,37.33,-97.349998
140548,26.139999,97.360001,47.8,37.18,-97.360001
140549,26.139999,97.370003,47.62,37.04,-97.370003
140550,26.139999,97.379997,47.43,36.89,-97.379997
140551,26.139999,97.389999,47.25,36.75,-97.389999
140552,26.139999,97.400002,47.07,36.61,-97.400002
140553,26.139999,97.410004,46.88,36.46,-97.410004
140554,26.139999,97.419998,46.68,36.31,-97.419998
140555,26.15,97.169998,56.15,46.58,-97.169998
140556,26.15,97.300003,52.22,43.44,-97.300003
140557,26.15,97.309998,48.87,38.02,-97.309998
140558,26.15,97.32,48.69,37.88,-97.32
140559,26.15,97.330002,48.51,37.74,-97.330002
140560,26.15,97.339996,48.33,37.6,-97.339996
140561,26.15,97.349998,48.13,37.44,-97.349998
140562,26.15,97.360001,47.95,37.3,-97.360001
140563,26.15,97.370003,47.76,37.15,-97.370003
140564,26.15,97.379997,47.58,37.01,-97.379997
140565,26.15,97.389999,47.4,36.87,-97.389999
140566,26.15,97.400002,47.21,36.72,-97.400002
140567,26.15,97.410004,47.03,36.58,-97.410004
140568,26.15,97.419998,46.85,36.43,-97.419998
140569,26.15,97.43,46.65,36.28,-97.43
140570,26.16,97.169998,55.25,45.15,-97.169998
140571,26.16,97.309998,49.04,38.15,-97.309998
140572,26.16,97.32,48.86,38.01,-97.32
140573,26.16,97.330002,48.68,37.87,-97.330002
140574,26.16,97.339996,48.48,37.72,-97.339996
140575,26.16,97.349998,48.29,37.56,-97.349998
140576,26.16,97.360001,48.1,37.41,-97.360001
140577,26.16,97.370003,47.91,37.27,-97.370003
140578,26.16,97.379997,47.73,37.13,-97.379997
140579,26.16,97.389999,47.55,36.98,-97.389999
140580,26.16,97.400002,47.36,36.84,-97.400002
140581,26.16,97.410004,47.18,36.7,-97.410004
140582,26.16,97.419998,47,36.55,-97.419998
140583,26.16,97.43,46.81,36.41,-97.43
140584,26.17,97.18,57.22,47.9,-97.18
140585,26.17,97.309998,50.01,39.98,-97.309998
140586,26.17,97.32,49.03,38.15,-97.32
140587,26.17,97.330002,48.83,37.99,-97.330002
140588,26.17,97.339996,48.63,37.84,-97.339996
140589,26.17,97.349998,48.44,37.69,-97.349998
140590,26.17,97.360001,48.25,37.54,-97.360001
140591,26.17,97.370003,48.07,37.39,-97.370003
140592,26.17,97.379997,47.88,37.24,-97.379997
140593,26.17,97.389999,47.7,37.1,-97.389999
140594,26.17,97.400002,47.51,36.96,-97.400002
140595,26.17,97.410004,47.33,36.81,-97.410004
140596,26.17,97.419998,47.15,36.67,-97.419998
140597,26.17,97.43,46.96,36.53,-97.43
140598,26.17,97.440002,46.78,36.38,-97.440002
140599,26.18,97.300003,50.76,40.45,-97.300003
140600,26.18,97.309998,50.84,40.77,-97.309998
140601,26.18,97.32,51.09,41.37,-97.32
140602,26.18,97.330002,52.25,43.35,-97.330002
140603,26.18,97.339996,48.79,37.96,-97.339996
140604,26.18,97.349998,48.6,37.81,-97.349998
140605,26.18,97.360001,48.41,37.66,-97.360001
140606,26.18,97.370003,48.23,37.52,-97.370003
140607,26.18,97.379997,48.04,37.37,-97.379997
140608,26.18,97.389999,47.85,37.22,-97.389999
140609,26.18,97.400002,47.66,37.07,-97.400002
140610,26.18,97.410004,47.48,36.93,-97.410004
140611,26.18,97.419998,47.3,36.79,-97.419998
140612,26.18,97.43,47.11,36.64,-97.43
140613,26.18,97.440002,46.93,36.5,-97.440002
140614,26.190001,97.18,57.64,48.23,-97.18
140615,26.190001,97.300003,51.1,40.83,-97.300003
140616,26.190001,97.309998,51.2,41.2,-97.309998
140617,26.190001,97.32,51.59,42.05,-97.32
140618,26.190001,97.349998,48.76,37.94,-97.349998
140619,26.190001,97.360001,48.57,37.79,-97.360001
140620,26.190001,97.370003,48.39,37.64,-97.370003
140621,26.190001,97.379997,48.2,37.49,-97.379997
140622,26.190001,97.389999,48.01,37.34,-97.389999
140623,26.190001,97.400002,47.82,37.19,-97.400002
140624,26.190001,97.410004,47.63,37.05,-97.410004
140625,26.190001,97.419998,47.45,36.9,-97.419998
140626,26.190001,97.43,47.26,36.76,-97.43
140627,26.190001,97.440002,47.08,36.61,-97.440002
140628,26.200001,97.18,56.41,46.69,-97.18
140629,26.200001,97.300003,52.81,43.91,-97.300003
140630,26.200001,97.309998,51.48,41.51,-97.309998
140631,26.200001,97.32,52.33,43.07,-97.32
140632,26.200001,97.349998,48.92,38.06,-97.349998
140633,26.200001,97.360001,48.74,37.92,-97.360001
140634,26.200001,97.370003,48.55,37.77,-97.370003
140635,26.200001,97.379997,48.36,37.62,-97.379997
140636,26.200001,97.389999,48.17,37.47,-97.389999
140637,26.200001,97.400002,47.98,37.32,-97.400002
140638,26.200001,97.410004,47.79,37.17,-97.410004
140639,26.200001,97.419998,47.59,37.02,-97.419998
140640,26.200001,97.43,47.41,36.88,-97.43
140641,26.200001,97.440002,47.22,36.73,-97.440002
140642,26.209999,97.18,56.78,47.22,-97.18
140643,26.209999,97.32,51.73,41.94,-97.32
140644,26.209999,97.339996,53.83,45.18,-97.339996
140645,26.209999,97.349998,49.09,38.19,-97.349998
140646,26.209999,97.360001,48.9,38.05,-97.360001
140647,26.209999,97.370003,48.71,37.9,-97.370003
140648,26.209999,97.379997,48.53,37.75,-97.379997
140649,26.209999,97.389999,48.33,37.6,-97.389999
140650,26.209999,97.400002,48.14,37.45,-97.400002
140651,26.209999,97.410004,47.95,37.3,-97.410004
140652,26.209999,97.419998,47.75,37.15,-97.419998
140653,26.209999,97.43,47.56,36.99,-97.43
140654,26.209999,97.440002,47.37,36.85,-97.440002
140655,26.219999,97.18,56.44,46.34,-97.18
140656,26.219999,97.269997,54.88,45.7,-97.269997
140657,26.219999,97.32,52.24,42.61,-97.32
140658,26.219999,97.330002,53.22,44.24,-97.330002
140659,26.219999,97.339996,49.46,38.48,-97.339996
140660,26.219999,97.349998,49.26,38.32,-97.349998
140661,26.219999,97.360001,49.07,38.18,-97.360001
140662,26.219999,97.370003,48.88,38.03,-97.370003
140663,26.219999,97.379997,48.69,37.88,-97.379997
140664,26.219999,97.389999,48.5,37.73,-97.389999
140665,26.219999,97.400002,48.3,37.58,-97.400002
140666,26.219999,97.410004,48.11,37.43,-97.410004
140667,26.219999,97.419998,47.92,37.27,-97.419998
140668,26.219999,97.43,47.72,37.12,-97.43
140669,26.219999,97.440002,47.52,36.96,-97.440002
140670,26.23,97.18,56.65,46.77,-97.18
140671,26.23,97.339996,49.63,38.62,-97.339996
140672,26.23,97.349998,49.44,38.46,-97.349998
140673,26.23,97.360001,49.24,38.31,-97.360001
140674,26.23,97.370003,49.05,38.16,-97.370003
140675,26.23,97.379997,48.85,38.01,-97.379997
140676,26.23,97.389999,48.66,37.86,-97.389999
140677,26.23,97.400002,48.47,37.71,-97.400002
140678,26.23,97.410004,48.27,37.55,-97.410004
140679,26.23,97.419998,48.08,37.4,-97.419998
140680,26.23,97.43,47.88,37.24,-97.43
140681,26.23,97.440002,47.68,37.09,-97.440002
140682,26.24,97.190002,58.12,48.62,-97.190002
140683,26.24,97.309998,52.74,42.88,-97.309998
140684,26.24,97.32,52.33,43.31,-97.32
140685,26.24,97.330002,50,38.91,-97.330002
140686,26.24,97.339996,49.81,38.75,-97.339996
140687,26.24,97.349998,49.61,38.6,-97.349998
140688,26.24,97.360001,49.41,38.45,-97.360001
140689,26.24,97.370003,49.21,38.29,-97.370003
140690,26.24,97.379997,49.01,38.13,-97.379997
140691,26.24,97.389999,48.82,37.98,-97.389999
140692,26.24,97.400002,48.62,37.83,-97.400002
140693,26.24,97.410004,48.43,37.68,-97.410004
140694,26.24,97.419998,48.23,37.52,-97.419998
140695,26.24,97.43,48.04,37.37,-97.43
140696,26.24,97.440002,47.84,37.21,-97.440002
140697,26.25,97.190002,58.42,48.86,-97.190002
140698,26.25,97.279999,56.14,47.03,-97.279999
140699,26.25,97.309998,53.71,44.25,-97.309998
140700,26.25,97.339996,49.97,38.88,-97.339996
140701,26.25,97.349998,49.77,38.73,-97.349998
140702,26.25,97.360001,49.57,38.57,-97.360001
140703,26.25,97.370003,49.37,38.41,-97.370003
140704,26.25,97.379997,49.17,38.25,-97.379997
140705,26.25,97.389999,48.97,38.1,-97.389999
140706,26.25,97.400002,48.77,37.95,-97.400002
140707,26.25,97.410004,48.58,37.79,-97.410004
140708,26.25,97.419998,48.38,37.64,-97.419998
140709,26.25,97.43,48.19,37.48,-97.43
140710,26.25,97.440002,47.99,37.33,-97.440002
140711,26.26,97.190002,57.02,46.89,-97.190002
140712,26.26,97.330002,51.06,41.38,-97.330002
140713,26.26,97.339996,51.28,41.98,-97.339996
140714,26.26,97.349998,49.93,38.85,-97.349998
140715,26.26,97.360001,49.73,38.7,-97.360001
140716,26.26,97.370003,49.53,38.54,-97.370003
140717,26.26,97.379997,49.33,38.38,-97.379997
140718,26.26,97.389999,49.13,38.22,-97.389999
140719,26.26,97.400002,48.93,38.06,-97.400002
140720,26.26,97.410004,48.73,37.91,-97.410004
140721,26.26,97.419998,48.53,37.76,-97.419998
140722,26.26,97.43,48.34,37.6,-97.43
140723,26.26,97.440002,48.14,37.45,-97.440002
140724,26.27,97.190002,57.76,47.76,-97.190002
140725,26.27,97.290001,58.72,49.03,-97.290001
140726,26.27,97.32,53.78,44.23,-97.32
140727,26.27,97.349998,50.12,39,-97.349998
140728,26.27,97.360001,49.9,38.83,-97.360001
140729,26.27,97.370003,49.7,38.67,-97.370003
140730,26.27,97.379997,49.5,38.51,-97.379997
140731,26.27,97.389999,49.29,38.35,-97.389999
140732,26.27,97.400002,49.09,38.19,-97.400002
140733,26.27,97.410004,48.88,38.03,-97.410004
140734,26.27,97.419998,48.68,37.87,-97.419998
140735,26.27,97.43,48.48,37.72,-97.43
140736,26.27,97.440002,48.28,37.56,-97.440002
140737,26.27,97.449997,48.07,37.39,-97.449997
140738,26.27,97.459999,47.86,37.23,-97.459999
140739,26.27,97.470001,47.65,37.06,-97.470001
140740,26.280001,97.190002,56.99,46.39,-97.190002
140741,26.280001,97.349998,50.31,39.15,-97.349998
140742,26.280001,97.360001,50.08,38.97,-97.360001
140743,26.280001,97.370003,49.86,38.8,-97.370003
140744,26.280001,97.379997,49.66,38.64,-97.379997
140745,26.280001,97.389999,49.46,38.48,-97.389999
140746,26.280001,97.400002,49.25,38.32,-97.400002
140747,26.280001,97.410004,49.04,38.16,-97.410004
140748,26.280001,97.419998,48.83,37.99,-97.419998
140749,26.280001,97.43,48.63,37.83,-97.43
140750,26.280001,97.440002,48.42,37.67,-97.440002
140751,26.280001,97.449997,48.21,37.5,-97.449997
140752,26.280001,97.459999,47.99,37.33,-97.459999
140753,26.280001,97.470001,47.78,37.17,-97.470001
140754,26.280001,97.480003,47.57,37,-97.480003
140755,26.290001,97.300003,54.98,45.34,-97.300003
140756,26.290001,97.349998,50.52,39.31,-97.349998
140757,26.290001,97.360001,50.28,39.13,-97.360001
140758,26.290001,97.370003,50.05,38.95,-97.370003
140759,26.290001,97.379997,49.83,38.77,-97.379997
140760,26.290001,97.389999,49.62,38.61,-97.389999
140761,26.290001,97.400002,49.42,38.45,-97.400002
140762,26.290001,97.410004,49.21,38.28,-97.410004
140763,26.290001,97.419998,49,38.12,-97.419998
140764,26.290001,97.43,48.77,37.94,-97.43
140765,26.290001,97.440002,48.55,37.77,-97.440002
140766,26.290001,97.449997,48.34,37.6,-97.449997
140767,26.290001,97.459999,48.13,37.44,-97.459999
140768,26.290001,97.470001,47.91,37.27,-97.470001
140769,26.290001,97.480003,47.7,37.1,-97.480003
140770,26.290001,97.489998,47.49,36.94,-97.489998
140771,26.290001,97.5,47.28,36.77,-97.5
140772,26.299999,97.349998,50.73,39.48,-97.349998
140773,26.299999,97.360001,50.48,39.28,-97.360001
140774,26.299999,97.370003,50.24,39.1,-97.370003
140775,26.299999,97.379997,50.01,38.91,-97.379997
140776,26.299999,97.389999,49.78,38.74,-97.389999
140777,26.299999,97.400002,49.58,38.57,-97.400002
140778,26.299999,97.410004,49.37,38.41,-97.410004
140779,26.299999,97.419998,49.14,38.23,-97.419998
140780,26.299999,97.43,48.91,38.06,-97.43
140781,26.299999,97.440002,48.69,37.88,-97.440002
140782,26.299999,97.449997,48.47,37.7,-97.449997
140783,26.299999,97.459999,48.26,37.54,-97.459999
140784,26.299999,97.470001,48.04,37.37,-97.470001
140785,26.299999,97.480003,47.84,37.21,-97.480003
140786,26.299999,97.489998,47.62,37.04,-97.489998
140787,26.299999,97.5,47.41,36.88,-97.5
140788,26.299999,97.510002,47.2,36.71,-97.510002
140789,26.309999,97.349998,55.18,46.09,-97.349998
140790,26.309999,97.360001,50.68,39.44,-97.360001
140791,26.309999,97.370003,50.43,39.25,-97.370003
140792,26.309999,97.379997,50.2,39.06,-97.379997
140793,26.309999,97.389999,49.96,38.87,-97.389999
140794,26.309999,97.400002,49.73,38.7,-97.400002
140795,26.309999,97.410004,49.52,38.53,-97.410004
140796,26.309999,97.419998,49.29,38.35,-97.419998
140797,26.309999,97.43,49.06,38.17,-97.43
140798,26.309999,97.440002,48.83,37.99,-97.440002
140799,26.309999,97.449997,48.6,37.81,-97.449997
140800,26.309999,97.459999,48.39,37.64,-97.459999
140801,26.309999,97.470001,48.18,37.48,-97.470001
140802,26.309999,97.480003,47.97,37.31,-97.480003
140803,26.309999,97.489998,47.76,37.15,-97.489998
140804,26.309999,97.5,47.55,36.98,-97.5
140805,26.309999,97.510002,47.33,36.82,-97.510002
140806,26.32,97.199997,58.59,48.22,-97.199997
140807,26.32,97.349998,54.82,45.52,-97.349998
140808,26.32,97.360001,50.89,39.61,-97.360001
140809,26.32,97.370003,50.64,39.41,-97.370003
140810,26.32,97.379997,50.39,39.21,-97.379997
140811,26.32,97.389999,50.14,39.02,-97.389999
140812,26.32,97.400002,49.9,38.82,-97.400002
140813,26.32,97.410004,49.66,38.64,-97.410004
140814,26.32,97.419998,49.43,38.46,-97.419998
140815,26.32,97.43,49.2,38.28,-97.43
140816,26.32,97.440002,48.97,38.1,-97.440002
140817,26.32,97.449997,48.75,37.93,-97.449997
140818,26.32,97.459999,48.52,37.75,-97.459999
140819,26.32,97.470001,48.31,37.58,-97.470001
140820,26.32,97.480003,48.1,37.41,-97.480003
140821,26.32,97.489998,47.89,37.25,-97.489998
140822,26.32,97.5,47.68,37.09,-97.5
140823,26.32,97.510002,47.47,36.92,-97.510002
140824,26.32,97.519997,47.25,36.75,-97.519997
140825,26.33,97.339996,54.68,45.02,-97.339996
140826,26.33,97.360001,51.23,41.8,-97.360001
140827,26.33,97.370003,50.84,39.56,-97.370003
140828,26.33,97.379997,50.58,39.36,-97.379997
140829,26.33,97.389999,50.33,39.16,-97.389999
140830,26.33,97.400002,50.07,38.96,-97.400002
140831,26.33,97.410004,49.81,38.76,-97.410004
140832,26.33,97.419998,49.58,38.57,-97.419998
140833,26.33,97.43,49.35,38.39,-97.43
140834,26.33,97.440002,49.12,38.21,-97.440002
140835,26.33,97.449997,48.89,38.04,-97.449997
140836,26.33,97.459999,48.67,37.86,-97.459999
140837,26.33,97.470001,48.45,37.69,-97.470001
140838,26.33,97.480003,48.23,37.52,-97.480003
140839,26.33,97.489998,48.02,37.36,-97.489998
140840,26.33,97.5,47.81,37.19,-97.5
140841,26.33,97.510002,47.6,37.02,-97.510002
140842,26.33,97.519997,47.38,36.86,-97.519997
140843,26.33,97.529999,47.17,36.69,-97.529999
140844,26.34,97.339996,55.02,45.38,-97.339996
140845,26.34,97.370003,51.47,40.79,-97.370003
140846,26.34,97.379997,51.35,40.82,-97.379997
140847,26.34,97.389999,51.69,41.06,-97.389999
140848,26.34,97.400002,50.25,39.49,-97.400002
140849,26.34,97.410004,49.98,39.31,-97.410004
140850,26.34,97.419998,49.72,38.68,-97.419998
140851,26.34,97.43,49.49,38.5,-97.43
140852,26.34,97.440002,49.26,38.33,-97.440002
140853,26.34,97.449997,49.04,38.15,-97.449997
140854,26.34,97.459999,48.82,37.98,-97.459999
140855,26.34,97.470001,48.6,37.81,-97.470001
140856,26.34,97.480003,48.37,37.63,-97.480003
140857,26.34,97.489998,48.15,37.46,-97.489998
140858,26.34,97.5,47.94,37.29,-97.5
140859,26.34,97.510002,47.73,37.12,-97.510002
140860,26.34,97.519997,47.51,36.96,-97.519997
140861,26.34,97.529999,47.3,36.79,-97.529999
140862,26.35,97.339996,55.98,46.58,-97.339996
140863,26.35,97.360001,53.07,42.5,-97.360001
140864,26.35,97.370003,53.12,42.83,-97.370003
140865,26.35,97.379997,53.35,43.45,-97.379997
140866,26.35,97.389999,52.81,42.8,-97.389999
140867,26.35,97.400002,52.7,42.85,-97.400002
140868,26.35,97.410004,52.57,42.87,-97.410004
140869,26.35,97.419998,52.48,42.94,-97.419998
140870,26.35,97.43,49.63,38.61,-97.43
140871,26.35,97.440002,49.41,38.44,-97.440002
140872,26.35,97.449997,49.19,38.27,-97.449997
140873,26.35,97.459999,48.97,38.1,-97.459999
140874,26.35,97.470001,48.74,37.92,-97.470001
140875,26.35,97.480003,48.51,37.74,-97.480003
140876,26.35,97.489998,48.28,37.56,-97.489998
140877,26.35,97.5,48.06,37.39,-97.5
140878,26.35,97.510002,47.85,37.22,-97.510002
140879,26.35,97.519997,47.64,37.06,-97.519997
140880,26.35,97.529999,47.43,36.89,-97.529999
140881,26.35,97.540001,47.21,36.72,-97.540001
140882,26.360001,97.209999,59.62,49.24,-97.209999
140883,26.360001,97.349998,54.76,44.87,-97.349998
140884,26.360001,97.370003,55.36,46.09,-97.370003
140885,26.360001,97.389999,54.06,44.61,-97.389999
140886,26.360001,97.400002,54.53,45.42,-97.400002
140887,26.360001,97.419998,50.08,39.17,-97.419998
140888,26.360001,97.43,49.8,38.75,-97.43
140889,26.360001,97.440002,49.56,38.56,-97.440002
140890,26.360001,97.449997,49.34,38.38,-97.449997
140891,26.360001,97.459999,49.11,38.21,-97.459999
140892,26.360001,97.470001,48.88,38.03,-97.470001
140893,26.360001,97.480003,48.66,37.85,-97.480003
140894,26.360001,97.489998,48.43,37.68,-97.489998
140895,26.360001,97.5,48.2,37.5,-97.5
140896,26.360001,97.510002,47.98,37.33,-97.510002
140897,26.360001,97.519997,47.77,37.16,-97.519997
140898,26.360001,97.529999,47.56,36.99,-97.529999
140899,26.360001,97.540001,47.34,36.82,-97.540001
140900,26.370001,97.25,58.3,47.99,-97.25
140901,26.370001,97.389999,54.03,44.43,-97.389999
140902,26.370001,97.400002,53.19,43.32,-97.400002
140903,26.370001,97.419998,52.8,43.15,-97.419998
140904,26.370001,97.43,52.65,43.14,-97.43
140905,26.370001,97.440002,49.71,38.68,-97.440002
140906,26.370001,97.449997,49.47,38.49,-97.449997
140907,26.370001,97.459999,49.25,38.32,-97.459999
140908,26.370001,97.470001,49.03,38.14,-97.470001
140909,26.370001,97.480003,48.8,37.97,-97.480003
140910,26.370001,97.489998,48.58,37.79,-97.489998
140911,26.370001,97.5,48.35,37.61,-97.5
140912,26.370001,97.510002,48.12,37.43,-97.510002
140913,26.370001,97.519997,47.9,37.26,-97.519997
140914,26.370001,97.529999,47.69,37.09,-97.529999
140915,26.370001,97.540001,47.47,36.93,-97.540001
140916,26.379999,97.220001,61.1,51,-97.220001
140917,26.379999,97.389999,53.37,43.21,-97.389999
140918,26.379999,97.400002,53.86,44.22,-97.400002
140919,26.379999,97.410004,53.57,43.99,-97.410004
140920,26.379999,97.419998,55.17,46.25,-97.419998
140921,26.379999,97.43,53.46,44.22,-97.43
140922,26.379999,97.440002,49.9,38.83,-97.440002
140923,26.379999,97.449997,49.63,38.61,-97.449997
140924,26.379999,97.459999,49.4,38.44,-97.459999
140925,26.379999,97.470001,49.18,38.26,-97.470001
140926,26.379999,97.480003,48.95,38.08,-97.480003
140927,26.379999,97.489998,48.73,37.91,-97.489998
140928,26.379999,97.5,48.5,37.73,-97.5
140929,26.379999,97.510002,48.27,37.55,-97.510002
140930,26.379999,97.519997,48.04,37.37,-97.519997
140931,26.379999,97.529999,47.82,37.2,-97.529999
140932,26.379999,97.540001,47.6,37.03,-97.540001
140933,26.389999,97.220001,59.14,48.24,-97.220001
140934,26.389999,97.379997,53.33,42.73,-97.379997
140935,26.389999,97.389999,53.76,43.69,-97.389999
140936,26.389999,97.400002,58.29,48.68,-97.400002
140937,26.389999,97.410004,54.09,44.63,-97.410004
140938,26.389999,97.419998,50.65,39.41,-97.419998
140939,26.389999,97.43,50.37,39.2,-97.43
140940,26.389999,97.440002,50.1,38.98,-97.440002
140941,26.389999,97.449997,49.82,38.77,-97.449997
140942,26.389999,97.459999,49.56,38.56,-97.459999
140943,26.389999,97.470001,49.33,38.38,-97.470001
140944,26.389999,97.480003,49.1,38.2,-97.480003
140945,26.389999,97.489998,48.87,38.02,-97.489998
140946,26.389999,97.5,48.64,37.84,-97.5
140947,26.389999,97.510002,48.41,37.66,-97.510002
140948,26.389999,97.519997,48.18,37.48,-97.519997
140949,26.389999,97.529999,47.95,37.3,-97.529999
140950,26.389999,97.540001,47.73,37.12,-97.540001
140951,26.4,97.230003,59.39,48.69,-97.230003
140952,26.4,97.379997,53.9,43.52,-97.379997
140953,26.4,97.389999,54.44,44.62,-97.389999
140954,26.4,97.400002,54.87,45.44,-97.400002
140955,26.4,97.410004,52.61,42.08,-97.410004
140956,26.4,97.419998,52.59,42.3,-97.419998
